,Author,Published Date,Title,Text,Title_without_stopwords,Text_without_stopwords,Language,Site_url,Main_img_url,Type,Label,hasImage
38,Barron's,2022-09-05,Ford and Rivian Recall Some EVs,"EV recalls are headline making. EVs are new and trying to disrupt the century-plus old auto industry. But EVs, in the end, are just cars with batteries and many EV recalls are for very car-like issue… [+2051 chars]",Ford Rivian Recall Some EVs,"EV recalls headline making . EVs new trying disrupt century-plus old auto industry . But EVs , end , cars batteries many EV recalls car-like issue… [ +2051 chars ]",English,https://www.barrons.com/articles/ford-rivian-electric-vehicle-recalls-51662386229,https://images.barrons.com/im-607522/social,Unknown,Unknown,True
39,U.Today,2022-09-06,Elon Musk Complains About Bots Impersonating Binance CEO,"In a recent tweet, Tesla CEO Elon Musk complained that the majority of his comments are filled with cryptocurrency bots.
He attached a screenshot, which shows a bunch of fake accounts impersonating … [+1161 chars]",Elon Musk Complains About Bots Impersonating Binance CEO,"In recent tweet , Tesla CEO Elon Musk complained majority comments filled cryptocurrency bots . He attached screenshot , shows bunch fake accounts impersonating … [ +1161 chars ]",English,https://u.today/elon-musk-complains-about-bots-impersonating-binance-ceo,https://u.today/sites/default/files/styles/twitter/public/2022-09/23104.jpg,Unknown,Unknown,True
40,Nakedcapitalism.com,2022-09-06,The Race for Lithium is Heating Up in Latin America,"This is Naked Capitalism fundraising week. 239 donors have already invested in our efforts to combat corruption and predatory conduct, particularly in the financial realm. Please join us and particip… [+12112 chars]",The Race Lithium Heating Up Latin America,"This Naked Capitalism fundraising week . 239 donors already invested efforts combat corruption predatory conduct , particularly financial realm . Please join us particip… [ +12112 chars ]",English,https://www.nakedcapitalism.com/2022/09/have-the-lithium-wars-already-begun-in-latin-america.html,,Unknown,Unknown,False
41,Geeksforgeeks.org,2022-09-04,Stock Price Prediction using Machine Learning in Python,Machine learning proves immensely helpful in many industries in automating tasks that earlier required human labor one such application of ML is predicting whether a particular trade will be profitab… [+10121 chars],Stock Price Prediction using Machine Learning Python,Machine learning proves immensely helpful many industries automating tasks earlier required human labor one application ML predicting whether particular trade profitab… [ +10121 chars ],English,https://www.geeksforgeeks.org/stock-price-prediction-using-machine-learning-in-python/,https://media.geeksforgeeks.org/wp-content/cdn-uploads/gfg_200x200-min.png,Unknown,Unknown,True
42,Hackaday,2022-09-04,"Hackaday Links: September 4, 2022","Say what you will about Tesla, but there’s little doubt that the electric vehicle maker inspires a certain degree of fanaticism in owners. We’re used to the ones who can’t stop going on about neck-sn… [+3146 chars]","Hackaday Links : September 4 , 2022","Say Tesla , ’ little doubt electric vehicle maker inspires certain degree fanaticism owners . We ’ used ones ’ stop going neck-sn… [ +3146 chars ]",English,https://hackaday.com/2022/09/04/hackaday-links-september-4-2022/,https://hackaday.com/wp-content/uploads/2014/11/had-links-banner.jpg,Unknown,Unknown,True
43,Yahoo Entertainment,2022-09-05,Automotive Artificial Intelligence Market worth $7.0 Billion by 2027 – Exclusive Report by MarketsandMarkets™,"MarketsandMarkets Research Pvt. Ltd.
Chicago, Sept. 05, 2022 (GLOBE NEWSWIRE) -- Automotive Artificial Intelligence Market size is projected to grow from USD 2.3 Billion in 2022 to USD 7.0 Billion b… [+5993 chars]",Automotive Artificial Intelligence Market worth $ 7.0 Billion 2027 – Exclusive Report MarketsandMarkets™,"MarketsandMarkets Research Pvt . Ltd. Chicago , Sept. 05 , 2022 ( GLOBE NEWSWIRE ) -- Automotive Artificial Intelligence Market size projected grow USD 2.3 Billion 2022 USD 7.0 Billion b… [ +5993 chars ]",English,https://finance.yahoo.com/news/automotive-artificial-intelligence-market-worth-133000364.html,https://s.yimg.com/uu/api/res/1.2/L1m5.zuz7y8yLmqzJ8ZfhQ--~B/aD0yMjk7dz02Njk7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/globenewswire.com/d4c3eb630bf83da5a3947696840b275d,Unknown,Unknown,True
44,Business Wire,2022-09-06,TuneIn Scores with UEFA Champions League,"SAN FRANCISCO--(BUSINESS WIRE)--TuneIn, the worlds leading live streaming audio service, is pleased to announce that users can now stream the biggest UEFA Champions League games this season. Soccer f… [+3156 chars]",TuneIn Scores UEFA Champions League,"SAN FRANCISCO -- ( BUSINESS WIRE ) -- TuneIn , worlds leading live streaming audio service , pleased announce users stream biggest UEFA Champions League games season . Soccer f… [ +3156 chars ]",English,https://www.businesswire.com/news/home/20220906005933/en/TuneIn-Scores-with-UEFA-Champions-League,https://mms.businesswire.com/media/20220906005933/en/1562491/23/TuneIn_Logo_Digital_Blk.jpg,Unknown,Unknown,True
45,FX Empire,2022-09-06,Inside Tesla’s drive to keep Musk’s battery promise,"The good news is that by using bigger cells and a new process to dry-coat electrodes, Tesla could halve the cost of a Model Y battery, saving more than 8% of the cars U.S. starting price, battery exp… [+7562 chars]",Inside Tesla ’ drive keep Musk ’ battery promise,"The good news using bigger cells new process dry-coat electrodes , Tesla could halve cost Model Y battery , saving 8 % cars U.S. starting price , battery exp… [ +7562 chars ]",English,https://www.fxempire.com/news/article/inside-teslas-drive-to-keep-musks-battery-promise-1117430,https://responsive.fxempire.com/width/600/webp-lossy-70.q50/_fxempire_/2022/09/tagreuters.com2022newsml_LYNXMPEI850661.jpg,Unknown,Unknown,True
46,The Washington Post,2022-09-06,POLITICO's new German owner has 'contrarian' plan for American media...,"Comment on this story
BERLIN Months after his company bought Politico, Mathias Döpfner stood atop Axel Springers 19-story headquarters, gazing out at the double row of cobblestones that mark the out… [+22128 chars]",POLITICO 's new German owner 'contrarian ' plan American media ...,"Comment story BERLIN Months company bought Politico , Mathias Döpfner stood atop Axel Springers 19-story headquarters , gazing double row cobblestones mark out… [ +22128 chars ]",English,https://www.washingtonpost.com/media/2022/09/06/mathias-dopfner-trump-email-axel-springer-politico/,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/WSRBBGU6CII6ZFBYEVLQTNWN3Q.jpg&w=1440,Unknown,Unknown,True
47,CleanTechnica,2022-09-05,Mullen Dreams Of Electric Vehicles That Make Pure Water From The Air,"The world’s leading automakers are beginning to pour electric vehicles into the market at a rapid clip, and that makes it all the more difficult for a startup to stand out from the crowd. The Califor… [+7329 chars]",Mullen Dreams Of Electric Vehicles That Make Pure Water From The Air,"The world ’ leading automakers beginning pour electric vehicles market rapid clip , makes difficult startup stand crowd . The Califor… [ +7329 chars ]",English,https://cleantechnica.com/2022/09/05/mullen-dreams-of-electric-vehicles-that-make-pure-water-from-the-air/,https://cleantechnica.com/files/2022/09/electric-vehicles-water-air-Mullen-WaterGen.png,Unknown,Unknown,True
48,U.Today,2022-09-05,Will Musk Pump Dogecoin on TV Again? He's Invited to Chris Rock's Show,Disclaimer: The opinion expressed here is not investment advice it is provided for informational purposes only. It does not necessarily reflect the opinion of U.Today. Every investment and all tradin… [+2754 chars],Will Musk Pump Dogecoin TV Again ? He 's Invited Chris Rock 's Show,Disclaimer : The opinion expressed investment advice provided informational purposes . It necessarily reflect opinion U.Today . Every investment tradin… [ +2754 chars ],English,https://u.today/will-musk-pump-dogecoin-on-tv-again-hes-invited-to-chris-rocks-show,https://u.today/sites/default/files/styles/twitter/public/2022-09/23088.jpg,Unknown,Unknown,True
49,Bleeding Cool News,2022-09-06,Neil Gaiman to Elon Musk on LOTR: Stick To What You Already Don't Know,"Look, we didn't need another reason to love Neil Gaiman. We already bonded with the dude with American Gods (book and series), and that's before taking a deeper dive into his entire body of work. Out… [+6027 chars]",Neil Gaiman Elon Musk LOTR : Stick To What You Already Do n't Know,"Look , n't need another reason love Neil Gaiman . We already bonded dude American Gods ( book series ) , 's taking deeper dive entire body work . Out… [ +6027 chars ]",English,https://bleedingcool.com/tv/neil-gaiman-to-elon-musk-on-lotr-stick-to-what-you-already-dont-know/,https://bleedingcool.com/wp-content/uploads/2022/09/FotoJet-2022-09-05T175444.014-1200x628.jpg,Unknown,Unknown,True
50,NDTV News,2022-09-05,Elon Musk Says Chris Rock Has Invited Him To Open One Of His Shows,"Internet users were quick to react to Mr Musk's announcement.
Tesla CEO Elon Musk on Sunday revealed that comedian Chris Rock has invited him to open one of his forthcoming shows. 
The news emerged… [+1676 chars]",Elon Musk Says Chris Rock Has Invited Him To Open One Of His Shows,Internet users quick react Mr Musk 's announcement . Tesla CEO Elon Musk Sunday revealed comedian Chris Rock invited open one forthcoming shows . The news emerged… [ +1676 chars ],English,https://www.ndtv.com/world-news/elon-musk-says-chris-rock-has-invited-him-to-open-one-of-his-shows-3316704,https://c.ndtvimg.com/2022-08/s9s7hjo_elon-musk_625x300_31_August_22.jpg,Unknown,Unknown,True
51,Newsweek,2022-09-06,Twitter's Share Price is Back to Where it Started Before Musk's Bid,"As the Twitter-Elon Musk battle heads to court next month, the social media company is back where it started - with a share price of around $38, valuing it at around $30 billion.
The battle to own T… [+4911 chars]",Twitter 's Share Price Back Where Started Before Musk 's Bid,"As Twitter-Elon Musk battle heads court next month , social media company back started - share price around $ 38 , valuing around $ 30 billion . The battle T… [ +4911 chars ]",English,https://www.newsweek.com/twitter-share-price-back-level-before-elon-musk-bid-1740329,https://d.newsweek.com/en/full/2110862/musk-norway.jpg,Unknown,Unknown,True
52,BroBible,2022-09-06,Noted Middle-Earth And TV Expert Elon Musk Has Some Complaints About Amazon’s ‘Lord Of The Rings’,"Getty Image
Seemingly inspired by Logan Paul’s Twitter review of Jordan Peele’s Nope — which the boxer and social media personality declared was “one of the worst movies” he’s seen — Elon Musk has h… [+1697 chars]",Noted Middle-Earth And TV Expert Elon Musk Has Some Complaints About Amazon ’ ‘ Lord Of The Rings ’,Getty Image Seemingly inspired Logan Paul ’ Twitter review Jordan Peele ’ Nope — boxer social media personality declared “ one worst movies ” ’ seen — Elon Musk h… [ +1697 chars ],English,https://brobible.com/culture/article/elon-musk-lord-of-the-rings-review/,https://brobible.com/wp-content/uploads/2022/09/elon-musk.jpg,Unknown,Unknown,True
53,ABC News (AU),2022-09-05,The most important cryptocurrency event in years is about to begin – and the biggest windfall goes to the planet,"Amid the continuous noise about cryptocurrencies, it's often hard to pick out what really matters.
However this month, if all goes to plan, the energy-hungry digital sector will undergo its biggest … [+6003 chars]",The important cryptocurrency event years begin – biggest windfall goes planet,"Amid continuous noise cryptocurrencies , 's often hard pick really matters . However month , goes plan , energy-hungry digital sector undergo biggest … [ +6003 chars ]",English,https://www.abc.net.au/news/2022-09-05/cryptocurrency-ethereum-bitcoin-carbon-emissions/101407134,https://live-production.wcms.abc-cdn.net.au/9cbb9db4f1b3b9d450d58f92635cc001?impolicy=wcms_crop_resize&cropH=2813&cropW=5000&xPos=0&yPos=189&width=862&height=485,Unknown,Unknown,True
54,NDTV News,2022-09-06,Elon Musk's 20 Million Tesla Sales Goal Driven By Battery Technology,"Inside Tesla's drive to keep Musk's battery promise
The secret behind Elon Musk's goal of selling 20 million Tesla's a year by 2030 lies in its pioneering battery technology.
The good news is that … [+7809 chars]",Elon Musk 's 20 Million Tesla Sales Goal Driven By Battery Technology,Inside Tesla 's drive keep Musk 's battery promise The secret behind Elon Musk 's goal selling 20 million Tesla 's year 2030 lies pioneering battery technology . The good news … [ +7809 chars ],English,https://www.ndtv.com/business/elon-musks-20-million-tesla-sales-goal-by-2030-is-its-battery-technology-3320707,https://c.ndtvimg.com/2022-09/prn0da48_reuters-image_625x300_06_September_22.jpg,Unknown,Unknown,True
55,Brandingmag.com,2022-09-06,The Resizing of Retail,There are some interesting things goings on along high streets at the moment. You might see a B&amp;Q next to your local coffee shop. Odd. Or a new IKEA next to Nike and Vans on Oxford Street soon. I… [+5454 chars],The Resizing Retail,There interesting things goings along high streets moment . You might see B & amp ; Q next local coffee shop . Odd . Or new IKEA next Nike Vans Oxford Street soon . I… [ +5454 chars ],English,https://www.brandingmag.com/jovan-buac/the-resizing-of-retail/,https://www.brandingmag.com/wp-content/uploads/2022/09/Jovan_Buac_003_COVER-1200x628.jpg,Unknown,Unknown,True
56,Seeking Alpha,2022-09-06,Manchester United climbs on report Glazer family looking for £3.75B in sale,"coward_lion/iStock Editorial via Getty Images
Manchester United (NYSE:MANU) rose 1.7% in premarket trading amid a report that the Glazer family is looking for £3.75 billion $(4.32 billion) in a pote… [+1014 chars]",Manchester United climbs report Glazer family looking £3.75B sale,coward_lion/iStock Editorial via Getty Images Manchester United ( NYSE : MANU ) rose 1.7 % premarket trading amid report Glazer family looking £3.75 billion $ ( 4.32 billion ) pote… [ +1014 chars ],English,https://seekingalpha.com/news/3880413-manchester-united-climbs-on-report-glazer-family-looking-for-375b-in-sale,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1023221290/image_1023221290.jpg?io=getty-c-w750,Unknown,Unknown,True
57,Yahoo Entertainment,2022-09-06,"Solar Power Market to Hit Sales of $298.86 Billion by 2028 | Europe Imports Solar Module Worth $2 Billion From China | China Aims to Generate 1,200 GW of Solar Energy by 2030","SkyQuest Technology Consulting Pvt. Ltd.
Global solar power market was valued to be USD 184.9 billion in 2021, and it is anticipated to reach USD 298.86 billion by 2028 at a CAGR of 7.1% over the fo… [+6836 chars]","Solar Power Market Hit Sales $ 298.86 Billion 2028 | Europe Imports Solar Module Worth $ 2 Billion From China | China Aims Generate 1,200 GW Solar Energy 2030","SkyQuest Technology Consulting Pvt . Ltd . Global solar power market valued USD 184.9 billion 2021 , anticipated reach USD 298.86 billion 2028 CAGR 7.1 % fo… [ +6836 chars ]",English,https://finance.yahoo.com/news/solar-power-market-hit-sales-133300821.html,https://s.yimg.com/uu/api/res/1.2/ZSftfmuEe.sQl_XkiHRSLQ--~B/aD0xNjA7dz0xMTIwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/globenewswire.com/f7f03b10ffccfd08133740bcb83b8888,Unknown,Unknown,True
58,TrustedReviews,2022-09-05,Ecoflow Delta 2 portable power station promises long life and flexibility,"With the soaring costs of energy, portable power stations aren’t just useful for those camping, they can provide a source of cheap, reliable power for regular households, too. The Ecoflow Delta 2 is … [+1871 chars]",Ecoflow Delta 2 portable power station promises long life flexibility,"With soaring costs energy , portable power stations ’ useful camping , provide source cheap , reliable power regular households , . The Ecoflow Delta 2 … [ +1871 chars ]",English,https://www.trustedreviews.com/news/ecoflow-delta-2-portable-power-station-promises-long-life-and-flexibility-4263906,https://www.trustedreviews.com/wp-content/uploads/sites/54/2022/09/EcoFlow-Delta-2.jpg,Unknown,Unknown,True
59,Decrypt,2022-09-06,Elon Musk Says ‘90%’ of Twitter Comments Are Bots—Binance CEO CZ Agrees,"Tesla CEO Elon Musk said yesterday that 90% of [his] comments are bots, sharing a screenshot of various fake accounts of Binance boss Changpeng Zhao replying to Musk.
Twitter please, I see enough of… [+2370 chars]",Elon Musk Says ‘ 90 % ’ Twitter Comments Are Bots—Binance CEO CZ Agrees,"Tesla CEO Elon Musk said yesterday 90 % [ ] comments bots , sharing screenshot various fake accounts Binance boss Changpeng Zhao replying Musk . Twitter please , I see enough of… [ +2370 chars ]",English,https://decrypt.co/109042/elon-musk-says-90-twitter-comments-are-bots-binance-ceo-cz-agrees,https://cdn.decrypt.co/resize/1024/height/512/wp-content/uploads/2021/01/Webp.net-resizeimage23-gID_1.jpg,Unknown,Unknown,True
60,The Daily Camera,2022-09-04,How Colorado’s abortion access could impact businesses in Boulder County - Boulder Daily Camera,Business owner Angela Wilson hopes to add a stipend in her companys employee benefits to pay for out-of-state abortion. She calls the benefit an addition to the family-friendly core values of her com… [+11374 chars],How Colorado ’ abortion access could impact businesses Boulder County - Boulder Daily Camera,Business owner Angela Wilson hopes add stipend companys employee benefits pay out-of-state abortion . She calls benefit addition family-friendly core values com… [ +11374 chars ],English,https://www.dailycamera.com/2022/09/04/how-colorados-abortion-access-could-impact-businesses-in-boulder-county/,https://www.dailycamera.com/wp-content/uploads/2022/05/DCC-L-Choice1091.jpg?w=1024&h=826,Unknown,Unknown,True
61,Bimmerpost.com,2022-09-04,i4 eDrive40 Owner Tested Highway Mileage = 334 Miles,"After a few weeks of eDrive40 ownership we took the i4 on a (short) trip from Phx metro to Tucson, est. RT ~ 250 mi. Destination was son’s soccer game so we had a hard arrival time and only budgeted … [+4038 chars]",i4 eDrive40 Owner Tested Highway Mileage = 334 Miles,"After weeks eDrive40 ownership took i4 ( short ) trip Phx metro Tucson , est . RT ~ 250 mi . Destination son ’ soccer game hard arrival time budgeted … [ +4038 chars ]",English,https://bmwi.bimmerpost.com/forums/showthread.php?t=1951086,https://www.bimmerpost.com/storyimages/48c44246-be12-8585.jpg,Unknown,Unknown,True
62,Business Wire,2022-09-06,"China Autonomous Driving and Cockpit Domain Control Unit (DCU) Industry Report 2022: Exploration of Five Business Models, Tier1, Tier0.5, Tier1.5 or ODM - ResearchAndMarkets.com","DUBLIN--(BUSINESS WIRE)--The ""Autonomous Driving and Cockpit Domain Control Unit (DCU) Industry Report, 2022 (I)"" report has been added to ResearchAndMarkets.com's offering.
Domain Controller Resear… [+6291 chars]","China Autonomous Driving Cockpit Domain Control Unit ( DCU ) Industry Report 2022 : Exploration Five Business Models , Tier1 , Tier0.5 , Tier1.5 ODM - ResearchAndMarkets.com","DUBLIN -- ( BUSINESS WIRE ) -- The `` Autonomous Driving Cockpit Domain Control Unit ( DCU ) Industry Report , 2022 ( I ) '' report added ResearchAndMarkets.com 's offering . Domain Controller Resear… [ +6291 chars ]",English,https://www.businesswire.com/news/home/20220906005602/en/China-Autonomous-Driving-and-Cockpit-Domain-Control-Unit-DCU-Industry-Report-2022-Exploration-of-Five-Business-Models-Tier1-Tier0.5-Tier1.5-or-ODM---ResearchAndMarkets.com,https://mms.businesswire.com/media/20220906005602/en/1561925/23/logo.jpg,Unknown,Unknown,True
63,Newgeography.com,2022-09-05,Electric Car Mandates Latest Frontier of Elites War on Middle Class,"California is working overtime to prove something that is obvious to most middle-class Americans: Electric vehicle mandates are something of a scam.
A week ago, California announced it would ban the… [+3172 chars]",Electric Car Mandates Latest Frontier Elites War Middle Class,"California working overtime prove something obvious middle-class Americans : Electric vehicle mandates something scam . A week ago , California announced would ban the… [ +3172 chars ]",English,http://www.newgeography.com/content/007566-electric-car-mandates-latest-frontier-elites-war-middle-class,,Unknown,Unknown,False
64,Careynieuwhof.com,2022-09-05,3 Rules That Will Help You Stop Gossip Dead In Its Tracks In Your Church,"Many Christians will treat sexual sin like it’s the worst of sins, but then gossip about sexual sin as though they did nothing wrong. Nothing could be further from the truth. 
If you think back on y… [+7971 chars]",3 Rules That Will Help You Stop Gossip Dead In Its Tracks In Your Church,"Many Christians treat sexual sin like ’ worst sins , gossip sexual sin though nothing wrong . Nothing could truth . If think back y… [ +7971 chars ]",English,https://careynieuwhof.com/3-rules-that-will-help-you-stop-gossip-dead-in-its-tracks-in-your-church/,https://149798627.v2.pressablecdn.com/wp-content/uploads/2022/08/shutterstock_1868351077-1024x640.jpg,Unknown,Unknown,True
65,The Verge,2022-09-06,Buick offers to buy out dealers who don’t want to make the switch to electric cars,"The brand is shifting to EV-only sales by 2030
Photo: Buick
Buick is offering to buy out dealers who dont want to make the necessary investments to upgrade to electric vehicles, The Wall Street Jou… [+2629 chars]",Buick offers buy dealers ’ want make switch electric cars,"The brand shifting EV-only sales 2030 Photo : Buick Buick offering buy dealers dont want make necessary investments upgrade electric vehicles , The Wall Street Jou… [ +2629 chars ]",English,https://www.theverge.com/2022/9/6/23339031/buick-buyout-dealer-ev-only-2030-gm,https://cdn.vox-cdn.com/thumbor/1wkyffozZ7AHFyAs2A-L1LHZP6Y=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/23599811/Buick_Wildcat_AP3_6399.jpg,Unknown,Unknown,True
66,Seeking Alpha,2022-09-05,Aurora Innovation: CEO Hints Possible Sale To Apple Or Microsoft,"gorodenkoff
Thesis
 Aurora Innovation (NASDAQ:AUR) stock surged as much as 25% on Friday, 2nd September, after a company-internal memo hinted on Apple (AAPL) and Microsoft (MSFT) as potential acqui… [+5583 chars]",Aurora Innovation : CEO Hints Possible Sale To Apple Or Microsoft,"gorodenkoff Thesis Aurora Innovation ( NASDAQ : AUR ) stock surged much 25 % Friday , 2nd September , company-internal memo hinted Apple ( AAPL ) Microsoft ( MSFT ) potential acqui… [ +5583 chars ]",English,https://seekingalpha.com/article/4538984-aurora-innovation-possible-sale-apple-or-microsoft,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1351045479/image_1351045479.jpg?io=getty-c-w750,Unknown,Unknown,True
67,Seeking Alpha,2022-09-04,Finding Good Investments Via TdF Sponsorships,"Razvan/iStock Editorial via Getty Images
Introduction
 A month after the finish, I have finally compiled a summary of investable sponsors of the 2022 Tour de France. While American viewership has b… [+12879 chars]",Finding Good Investments Via TdF Sponsorships,"Razvan/iStock Editorial via Getty Images Introduction A month finish , I finally compiled summary investable sponsors 2022 Tour de France . While American viewership b… [ +12879 chars ]",English,https://seekingalpha.com/article/4538849-finding-good-investments-tdf-sponsorships,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/501731433/image_501731433.jpg?io=getty-c-w750,Unknown,Unknown,True
68,Seeking Alpha,2022-09-06,Russia Cuts European Gas Exports: Go Upstream For Value,"onurdongel
Russia announced indefinite suspension of gas flows to Europe through the Nordstream 1 pipeline, perhaps as a response to the potential oil price cap proposed by G7 or maybe the Europeans… [+24483 chars]",Russia Cuts European Gas Exports : Go Upstream For Value,"onurdongel Russia announced indefinite suspension gas flows Europe Nordstream 1 pipeline , perhaps response potential oil price cap proposed G7 maybe Europeans… [ +24483 chars ]",English,https://seekingalpha.com/article/4539186-russia-cuts-european-gas-exports-go-upstream-for-value,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1312405670/image_1312405670.jpg?io=getty-c-w750,Unknown,Unknown,True
69,Seeking Alpha,2022-09-04,Ford 2.0: Why This Turnaround Is Simply Breathtaking,"Bill Pugliano
Introduction
 I haven't covered automotive producers in years for one simple reason: I wasn't a fan of the industry. That has changed a bit as the entire industry is shifting away fro… [+15092 chars]",Ford 2.0 : Why This Turnaround Is Simply Breathtaking,Bill Pugliano Introduction I n't covered automotive producers years one simple reason : I n't fan industry . That changed bit entire industry shifting away fro… [ +15092 chars ],English,https://seekingalpha.com/article/4538852-ford-2-0-why-this-turnaround-is-simply-breathtaking,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1232993923/image_1232993923.jpg?io=getty-c-w750,Unknown,Unknown,True
70,Fortune,2022-09-06,China’s Sichuan province was dealing with a record heat wave and a COVID lockdown. Then came a deadly earthquake,"An earthquake, measuring 6.8 in magnitude, struck Chinas Sichuan province on Monday, testing a part of China already beset by a heat wave, drought, forest fires and a COVID outbreak.The death toll fr… [+3638 chars]",China ’ Sichuan province dealing record heat wave COVID lockdown . Then came deadly earthquake,"An earthquake , measuring 6.8 magnitude , struck Chinas Sichuan province Monday , testing part China already beset heat wave , drought , forest fires COVID outbreak.The death toll fr… [ +3638 chars ]",English,https://fortune.com/2022/09/06/china-sichuan-earthquake-chengdu-covid-lockdown-heat-wave-drought/,"https://content.fortune.com/wp-content/uploads/2022/09/GettyImages-1242974726-e1662447253225.jpeg?resize=1200,600",Unknown,Unknown,True
71,Top Speed,2022-09-05,This 2018 Dodge Challenger SRT Demon Is Going to Feed A Lot of Homeless Animals,"First and foremost, this 2018 Dodge Challenger SRT Demon that’s currently listed at Bring a Trailer won’t be sold for profit. To understand why, we first have to tell this specific model’s history. T… [+2237 chars]",This 2018 Dodge Challenger SRT Demon Is Going Feed A Lot Homeless Animals,"First foremost , 2018 Dodge Challenger SRT Demon ’ currently listed Bring Trailer ’ sold profit . To understand , first tell specific model ’ history . T… [ +2237 chars ]",English,https://www.topspeed.com/cars/car-news/this-2018-dodge-challenger-srt-demon-is-going-to-feed-a-lot-of-homeless-animals-ar197515.html,https://pictures.topspeed.com/IMG/crop/202209/16-mile-2018-dodge-c-30_1600x0w.jpg,Unknown,Unknown,True
72,Top Speed,2022-09-05,Could this be the Mythical 900-Horsepower Lotus Eletre Caught on Camera?,"What powers the Lotus Eletre?
The 2023 Eletre was developed on a new 800-volt architecture dedicated to EVs and is powered by two electric motors that have a combined output of 600 horsepower. It al… [+1867 chars]",Could Mythical 900-Horsepower Lotus Eletre Caught Camera ?,What powers Lotus Eletre ? The 2023 Eletre developed new 800-volt architecture dedicated EVs powered two electric motors combined output 600 horsepower . It al… [ +1867 chars ],English,https://www.topspeed.com/cars/car-news/could-this-be-the-mythical-900-horsepower-lotus-eletre-caught-on-camera-ar197519.html,https://pictures.topspeed.com/IMG/crop/202209/watch-the-2023-lotus_1600x0w.jpg,Unknown,Unknown,True
73,Motley Fool Australia,2022-09-05,Where does Tesla get its lithium and do any ASX shares benefit?,"When investors look for companies in the electric vehicle (EV) space, they almost inevitably come across tech giant Tesla Inc (NASDAQ: TSLA). The brand has been a cornerstone of the EV revolution so … [+2669 chars]",Where Tesla get lithium ASX shares benefit ?,"When investors look companies electric vehicle ( EV ) space , almost inevitably come across tech giant Tesla Inc ( NASDAQ : TSLA ) . The brand cornerstone EV revolution … [ +2669 chars ]",English,https://www.fool.com.au/2022/09/05/where-does-tesla-get-its-lithium-and-do-any-asx-shares-benefit/,https://www.fool.com.au/wp-content/uploads/2021/09/pondering.jpg,Unknown,Unknown,True
74,CBS News,2022-09-04,"The Great Shift: How are all those ""back to the office"" plans going?","As the pandemic subsides, we're going back to flying, back to theaters, back to restaurants. But back to the office? Well, yes … and no.
Ryan Williams is the founder and CEO of Cadre, a real-estate … [+7898 chars]",The Great Shift : How `` back office '' plans going ?,"As pandemic subsides , 're going back flying , back theaters , back restaurants . But back office ? Well , yes … . Ryan Williams founder CEO Cadre , real-estate … [ +7898 chars ]",English,https://www.cbsnews.com/news/the-great-shift-how-are-all-those-back-to-the-office-plans-going/,https://assets3.cbsnewsstatic.com/hub/i/r/2022/09/04/75a70fd4-775f-42a2-9c05-3f431198ede4/thumbnail/1200x630/afad06d209b0870b8ca290a84a9a68da/empty-office-1280.jpg,Unknown,Unknown,True
75,Notebookcheck.net,2022-09-06,Trump's broadside against electric cars comes as Tesla is pegged the biggest new EV subsidy beneficiary,"Despite all the made-in-USA requirements that the recently passed Inflation Reduction Act places before electric car makers in order to grant them the US$7,500 subsidy per new EV sold, a reputed anal… [+2171 chars]",Trump 's broadside electric cars comes Tesla pegged biggest new EV subsidy beneficiary,"Despite made-in-USA requirements recently passed Inflation Reduction Act places electric car makers order grant US $ 7,500 subsidy per new EV sold , reputed anal… [ +2171 chars ]",English,https://www.notebookcheck.net/Trump-s-broadside-against-electric-cars-comes-as-Tesla-is-pegged-the-biggest-new-EV-subsidy-beneficiary.647388.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/tesla_model_3_673.jpg,Unknown,Unknown,True
76,Yahoo Entertainment,2022-09-04,"Why businesses are still furiously hiring, even as a downturn looms","Should companies be hiring or firing? Demand for workers has roared back over the past two years. But labour supply has not kept pace, and shortages are pervasive. That means many firms need to hire.… [+9220 chars]","Why businesses still furiously hiring , even downturn looms","Should companies hiring firing ? Demand workers roared back past two years . But labour supply kept pace , shortages pervasive . That means many firms need hire.… [ +9220 chars ]",English,https://finance.yahoo.com/news/why-businesses-still-furiously-hiring-175128081.html,https://s.yimg.com/uu/api/res/1.2/KakwQc99k3jCfxY_EbQ6CQ--~B/aD02NjI7dz02MDg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/the_economist_group_401/1f1fe372c9a65e08f527a666d08397af,Unknown,Unknown,True
