,index,0
936,"('iphone', 'mini')",1
937,"('mocked', 'apple')",1
938,"('apple', 'reveal')",1
939,"('reveal', 'iphone')",1
940,"('iphone', '14')",1
941,"('14', 'wednesdayhere')",1
942,"('wednesdayhere', 'expect')",1
943,"('expect', 'including')",1
944,"('including', 'potential')",1
945,"('potential', 'farewell')",1
946,"('farewell', 'notch')",1
947,"('notch', 'iphone')",1
948,"('caltex', 'researchandmarketscom')",1
